



PKey	OrderDate	Customer Key	Sales Territory Region	Sales Order Number	Sales Order Line Number	Order Quantity	Unit Price	Freight
388	2022-03-28	21143	Northwest	SO67256	1	1	1120.49	28.0123
222	2022-03-28	21143	Northwest	SO67256	2	1	34.99	0.8748
582	2022-03-28	17871	Northwest	SO67257	1	1	1700.99	42.5248
529	2022-03-28	17871	Northwest	SO67257	2	1	3.99	0.0998
539	2022-03-28	17871	Northwest	SO67257	3	1	24.99	0.6248
480	2022-03-29	11655	Southwest	SO67358	1	1	2.29	0.0573
484	2022-03-29	11655	Southwest	SO67358	2	1	7.95	0.1988
538	2022-03-29	27398	Southwest	SO67359	1	1	21.49	0.5373
529	2022-03-29	27398	Southwest	SO67359	2	1	3.99	0.0998
480	2022-03-29	27398	Southwest	SO67359	3	1	2.29	0.0573
535	2022-03-29	26045	Northwest	SO67360	1	1	24.99	0.6248
480	2022-03-29	26045	Northwest	SO67360	2	1	2.29	0.0573
528	2022-03-29	22723	Southwest	SO67362	1	1	4.99	0.1248
536	2022-03-29	22723	Southwest	SO67362	2	1	29.99	0.7498
214	2022-03-29	22723	Southwest	SO67362	3	1	34.99	0.8748
528	2022-03-29	23304	Southwest	SO67364	1	1	4.99	0.1248
536	2022-03-29	23304	Southwest	SO67364	2	1	29.99	0.7498
480	2022-03-29	23304	Southwest	SO67364	3	1	2.29	0.0573
478	2022-03-29	21744	Southwest	SO67365	1	1	9.99	0.2498
477	2022-03-29	21744	Southwest	SO67365	2	1	4.99	0.1248
217	2022-03-29	21744	Southwest	SO67365	3	1	34.99	0.8748
477	2022-03-29	18750	Southwest	SO67368	1	1	4.99	0.1248
528	2022-03-29	14509	Northwest	SO67372	1	1	4.99	0.1248
486	2022-03-29	14509	Northwest	SO67372	2	1	159	3.975
485	2022-03-29	14393	Northwest	SO67373	1	1	21.98	0.5495
478	2022-03-29	14393	Northwest	SO67373	2	1	9.99	0.2498
537	2022-03-29	11791	Northwest	SO67379	1	1	35	0.875
591	2022-03-29	16126	Southwest	SO67385	1	1	564.99	14.1248
478	2022-03-29	16126	Southwest	SO67385	2	1	9.99	0.2498
477	2022-03-29	16126	Southwest	SO67385	3	1	4.99	0.1248
355	2022-03-29	13086	Northwest	SO67386	1	1	2319.99	57.9998
537	2022-03-29	13086	Northwest	SO67386	2	1	35	0.875
528	2022-03-29	13086	Northwest	SO67386	3	1	4.99	0.1248
480	2022-03-29	13086	Northwest	SO67386	4	1	2.29	0.0573
355	2022-03-29	16148	Southwest	SO67387	1	1	2319.99	57.9998
361	2022-03-29	16105	Northwest	SO67388	1	1	2294.99	57.3748
485	2022-03-29	16105	Northwest	SO67388	2	1	21.98	0.5495
478	2022-03-29	16105	Northwest	SO67388	3	1	9.99	0.2498
214	2022-03-29	16105	Northwest	SO67388	4	1	34.99	0.8748
563	2022-03-29	27114	Southwest	SO67395	1	1	2384.07	59.6018
479	2022-03-29	27114	Southwest	SO67395	2	1	8.99	0.2248
604	2022-03-29	23370	Northwest	SO67396	1	1	539.99	13.4998
538	2022-03-29	23370	Northwest	SO67396	2	1	21.49	0.5373
480	2022-03-29	23370	Northwest	SO67396	3	1	2.29	0.0573
604	2022-03-29	23701	Southwest	SO67397	1	1	539.99	13.4998
479	2022-03-29	23701	Southwest	SO67397	2	1	8.99	0.2248
477	2022-03-29	23701	Southwest	SO67397	3	1	4.99	0.1248
214	2022-03-29	23701	Southwest	SO67397	4	1	34.99	0.8748
382	2022-03-29	21486	Southwest	SO67398	1	1	1120.49	28.0123
217	2022-03-29	21486	Southwest	SO67398	2	1	34.99	0.8748
390	2022-03-29	21357	Northwest	SO67399	1	1	1120.49	28.0123
214	2022-03-29	21357	Northwest	SO67399	2	1	34.99	0.8748
237	2022-03-29	21357	Northwest	SO67399	3	1	49.99	1.2498
382	2022-03-29	21369	Southwest	SO67400	1	1	1120.49	28.0123
214	2022-03-29	21369	Southwest	SO67400	2	1	34.99	0.8748
384	2022-03-29	21482	Northwest	SO67401	1	1	1120.49	28.0123
479	2022-03-29	21482	Northwest	SO67401	2	1	8.99	0.2248
581	2022-03-29	18551	Northwest	SO67402	1	1	1700.99	42.5248
225	2022-03-29	18551	Northwest	SO67402	2	1	8.99	0.2248
580	2022-03-29	18360	Southwest	SO67403	1	1	1700.99	42.5248
228	2022-03-29	18360	Southwest	SO67403	2	1	49.99	1.2498
580	2022-03-29	18409	Southwest	SO67404	1	1	1700.99	42.5248
539	2022-03-29	18409	Southwest	SO67404	2	1	24.99	0.6248
480	2022-03-29	18409	Southwest	SO67404	3	1	2.29	0.0573
582	2022-03-29	18227	Northwest	SO67405	1	1	1700.99	42.5248
529	2022-03-29	18227	Northwest	SO67405	2	1	3.99	0.0998
539	2022-03-29	18227	Northwest	SO67405	3	1	24.99	0.6248
582	2022-03-29	18233	Northwest	SO67406	1	1	1700.99	42.5248
539	2022-03-29	18233	Northwest	SO67406	2	1	24.99	0.6248
529	2022-03-29	18233	Northwest	SO67406	3	1	3.99	0.0998
480	2022-03-29	18233	Northwest	SO67406	4	1	2.29	0.0573
539	2022-03-30	29246	Southwest	SO67433	1	1	24.99	0.6248
529	2022-03-30	29246	Southwest	SO67433	2	1	3.99	0.0998
217	2022-03-30	29246	Southwest	SO67433	3	1	34.99	0.8748
467	2022-03-30	29246	Southwest	SO67433	4	1	24.49	0.6123
539	2022-03-30	29022	Northwest	SO67434	1	1	24.99	0.6248
529	2022-03-30	29022	Northwest	SO67434	2	1	3.99	0.0998
214	2022-03-30	29022	Northwest	SO67434	3	1	34.99	0.8748
535	2022-03-30	26497	Northwest	SO67435	1	1	24.99	0.6248
528	2022-03-30	26497	Northwest	SO67435	2	1	4.99	0.1248
217	2022-03-30	26497	Northwest	SO67435	3	1	34.99	0.8748
528	2022-03-30	22744	Southwest	SO67436	1	1	4.99	0.1248
536	2022-03-30	22744	Southwest	SO67436	2	1	29.99	0.7498
480	2022-03-30	22744	Southwest	SO67436	3	1	2.29	0.0573
225	2022-03-30	22744	Southwest	SO67436	4	1	8.99	0.2248
484	2022-03-30	22744	Southwest	SO67436	5	1	7.95	0.1988
536	2022-03-30	23353	Northwest	SO67437	1	1	29.99	0.7498
528	2022-03-30	23353	Northwest	SO67437	2	1	4.99	0.1248
480	2022-03-30	23353	Northwest	SO67437	3	1	2.29	0.0573
484	2022-03-30	23353	Northwest	SO67437	4	1	7.95	0.1988
477	2022-03-30	18410	Southwest	SO67439	1	1	4.99	0.1248
489	2022-03-30	18410	Southwest	SO67439	2	1	53.99	1.3498
477	2022-03-30	16838	Southwest	SO67440	1	1	4.99	0.1248
482	2022-03-30	16838	Southwest	SO67440	2	1	8.99	0.2248
528	2022-03-30	15855	Southwest	SO67441	1	1	4.99	0.1248
485	2022-03-30	15855	Southwest	SO67441	2	1	21.98	0.5495
480	2022-03-30	15855	Southwest	SO67441	3	1	2.29	0.0573
528	2022-03-30	14618	Northwest	SO67442	1	1	4.99	0.1248
222	2022-03-30	14618	Northwest	SO67442	2	1	34.99	0.8748
597	2022-03-30	13721	Northwest	SO67454	1	1	539.99	13.4998
528	2022-03-30	13721	Northwest	SO67454	2	1	4.99	0.1248
535	2022-03-30	13721	Northwest	SO67454	3	1	24.99	0.6248
217	2022-03-30	13721	Northwest	SO67454	4	1	34.99	0.8748
598	2022-03-30	14003	Northwest	SO67455	1	1	539.99	13.4998
535	2022-03-30	14003	Northwest	SO67455	2	1	24.99	0.6248
528	2022-03-30	14003	Northwest	SO67455	3	1	4.99	0.1248
482	2022-03-30	14003	Northwest	SO67455	4	1	8.99	0.2248
353	2022-03-30	13064	Northwest	SO67456	1	1	2319.99	57.9998
478	2022-03-30	13064	Northwest	SO67456	2	1	9.99	0.2498
477	2022-03-30	13064	Northwest	SO67456	3	1	4.99	0.1248
487	2022-03-30	13064	Northwest	SO67456	4	1	54.99	1.3748
484	2022-03-30	13064	Northwest	SO67456	5	1	7.95	0.1988
353	2022-03-30	16785	Northwest	SO67458	1	1	2319.99	57.9998
478	2022-03-30	16785	Northwest	SO67458	2	1	9.99	0.2498
477	2022-03-30	16785	Northwest	SO67458	3	1	4.99	0.1248
484	2022-03-30	16785	Northwest	SO67458	4	1	7.95	0.1988
565	2022-03-30	29275	Southwest	SO67466	1	1	742.35	18.5588
225	2022-03-30	29275	Southwest	SO67466	2	1	8.99	0.2248
574	2022-03-30	27280	Southwest	SO67467	1	1	2384.07	59.6018
479	2022-03-30	27280	Southwest	SO67467	2	1	8.99	0.2248
477	2022-03-30	27280	Southwest	SO67467	3	1	4.99	0.1248
577	2022-03-30	25984	Southwest	SO67468	1	1	1214.85	30.3713
214	2022-03-30	25984	Southwest	SO67468	2	1	34.99	0.8748
606	2022-03-30	23582	Southwest	SO67469	1	1	539.99	13.4998
529	2022-03-30	23582	Southwest	SO67469	2	1	3.99	0.0998
538	2022-03-30	23582	Southwest	SO67469	3	1	21.49	0.5373
472	2022-03-30	23582	Southwest	SO67469	4	1	63.5	1.5875
541	2022-04-01	26621	Northwest	SO67505	1	1	28.99	0.7248
536	2022-04-01	23131	Northwest	SO67510	1	1	29.99	0.7498
528	2022-04-01	22985	Northwest	SO67511	1	1	4.99	0.1248
536	2022-04-01	22985	Northwest	SO67511	2	1	29.99	0.7498
485	2022-04-01	22985	Northwest	SO67511	3	1	21.98	0.5495
465	2022-04-01	22985	Northwest	SO67511	4	1	24.49	0.6123
477	2022-04-01	22342	Northwest	SO67513	1	1	4.99	0.1248
478	2022-04-01	22342	Northwest	SO67513	2	1	9.99	0.2498
491	2022-04-01	22342	Northwest	SO67513	3	1	53.99	1.3498
478	2022-04-01	20704	Northwest	SO67514	1	1	9.99	0.2498
477	2022-04-01	20704	Northwest	SO67514	2	1	4.99	0.1248
491	2022-04-01	20704	Northwest	SO67514	3	1	53.99	1.3498
225	2022-04-01	20704	Northwest	SO67514	4	1	8.99	0.2248
474	2022-04-01	19022	Southwest	SO67515	1	1	69.99	1.7498
477	2022-04-01	16960	Northwest	SO67516	1	1	4.99	0.1248
528	2022-04-01	16336	Southwest	SO67517	1	1	4.99	0.1248
214	2022-04-01	16336	Southwest	SO67517	2	1	34.99	0.8748
467	2022-04-01	16336	Southwest	SO67517	3	1	24.49	0.6123
528	2022-04-01	15982	Southwest	SO67518	1	1	4.99	0.1248
528	2022-04-01	15907	Northwest	SO67519	1	1	4.99	0.1248
537	2022-04-01	11127	Southwest	SO67537	1	1	35	0.875
528	2022-04-01	11127	Southwest	SO67537	2	1	4.99	0.1248
485	2022-04-01	12889	Northwest	SO67539	1	1	21.98	0.5495
597	2022-04-01	19854	Southwest	SO67543	1	1	539.99	13.4998
478	2022-04-01	19854	Southwest	SO67543	2	1	9.99	0.2498
477	2022-04-01	19854	Southwest	SO67543	3	1	4.99	0.1248
587	2022-04-01	14902	Southwest	SO67545	1	1	769.49	19.2373
475	2022-04-01	14902	Southwest	SO67545	2	1	69.99	1.7498
359	2022-04-01	16112	Southwest	SO67546	1	1	2294.99	57.3748
478	2022-04-01	16112	Southwest	SO67546	2	1	9.99	0.2498
477	2022-04-01	16112	Southwest	SO67546	3	1	4.99	0.1248
471	2022-04-01	16112	Southwest	SO67546	4	1	63.5	1.5875
575	2022-04-01	24811	Southwest	SO67558	1	1	2384.07	59.6018
491	2022-04-01	24811	Southwest	SO67558	2	1	53.99	1.3498
563	2022-04-01	27453	Southwest	SO67559	1	1	2384.07	59.6018
214	2022-04-01	27453	Southwest	SO67559	2	1	34.99	0.8748
563	2022-04-01	27279	Northwest	SO67560	1	1	2384.07	59.6018
217	2022-04-01	27279	Northwest	SO67560	2	1	34.99	0.8748
604	2022-04-01	23816	Southwest	SO67562	1	1	539.99	13.4998
538	2022-04-01	23816	Southwest	SO67562	2	1	21.49	0.5373
480	2022-04-01	23816	Southwest	SO67562	3	1	2.29	0.0573
605	2022-04-01	20069	Southwest	SO67563	1	1	539.99	13.4998
222	2022-04-01	20069	Southwest	SO67563	2	1	34.99	0.8748
584	2022-04-01	23683	Southwest	SO67564	1	1	539.99	13.4998
479	2022-04-01	23683	Southwest	SO67564	2	1	8.99	0.2248
477	2022-04-01	23683	Southwest	SO67564	3	1	4.99	0.1248
605	2022-04-01	23704	Southwest	SO67565	1	1	539.99	13.4998
529	2022-04-01	23704	Southwest	SO67565	2	1	3.99	0.0998
538	2022-04-01	23704	Southwest	SO67565	3	1	21.49	0.5373
222	2022-04-01	23704	Southwest	SO67565	4	1	34.99	0.8748
606	2022-04-01	23340	Southwest	SO67566	1	1	539.99	13.4998
479	2022-04-01	23340	Southwest	SO67566	2	1	8.99	0.2248
477	2022-04-01	23340	Southwest	SO67566	3	1	4.99	0.1248
388	2022-04-01	21355	Northwest	SO67567	1	1	1120.49	28.0123
539	2022-04-01	21355	Northwest	SO67567	2	1	24.99	0.6248
529	2022-04-01	21355	Northwest	SO67567	3	1	3.99	0.0998
214	2022-04-01	21355	Northwest	SO67567	4	1	34.99	0.8748
581	2022-04-01	18318	Northwest	SO67568	1	1	1700.99	42.5248
214	2022-04-01	18318	Northwest	SO67568	2	1	34.99	0.8748
465	2022-04-01	18318	Northwest	SO67568	3	1	24.49	0.6123
538	2022-04-02	27748	Northwest	SO67590	1	1	21.49	0.5373
480	2022-04-02	27748	Northwest	SO67590	2	1	2.29	0.0573
538	2022-04-02	26780	Southwest	SO67591	1	1	21.49	0.5373
529	2022-04-02	26780	Southwest	SO67591	2	1	3.99	0.0998
490	2022-04-02	26780	Southwest	SO67591	3	1	53.99	1.3498
529	2022-04-02	25274	Northwest	SO67592	1	1	3.99	0.0998
540	2022-04-02	25274	Northwest	SO67592	2	1	32.6	0.815
222	2022-04-02	25274	Northwest	SO67592	3	1	34.99	0.8748
540	2022-04-02	25278	Southwest	SO67593	1	1	32.6	0.815
529	2022-04-02	25278	Southwest	SO67593	2	1	3.99	0.0998
536	2022-04-02	23812	Southwest	SO67594	1	1	29.99	0.7498
528	2022-04-02	23812	Southwest	SO67594	2	1	4.99	0.1248
222	2022-04-02	23812	Southwest	SO67594	3	1	34.99	0.8748
529	2022-04-02	25153	Northwest	SO67595	1	1	3.99	0.0998
540	2022-04-02	25153	Northwest	SO67595	2	1	32.6	0.815
217	2022-04-02	25153	Northwest	SO67595	3	1	34.99	0.8748
463	2022-04-02	25153	Northwest	SO67595	4	1	24.49	0.6123
528	2022-04-02	22865	Southwest	SO67596	1	1	4.99	0.1248
536	2022-04-02	22865	Southwest	SO67596	2	1	29.99	0.7498
480	2022-04-02	22865	Southwest	SO67596	3	1	2.29	0.0573
474	2022-04-02	20396	Southwest	SO67597	1	1	69.99	1.7498
482	2022-04-02	20355	Northwest	SO67598	1	1	8.99	0.2248
476	2022-04-02	20355	Northwest	SO67598	2	1	69.99	1.7498
477	2022-04-02	18474	Southwest	SO67599	1	1	4.99	0.1248
217	2022-04-02	18474	Southwest	SO67599	2	1	34.99	0.8748
474	2022-04-02	18765	Northwest	SO67600	1	1	69.99	1.7498
234	2022-04-02	18765	Northwest	SO67600	2	1	49.99	1.2498
477	2022-04-02	18667	Southwest	SO67601	1	1	4.99	0.1248
484	2022-04-02	18667	Southwest	SO67601	2	1	7.95	0.1988
485	2022-04-02	14430	Northwest	SO67603	1	1	21.98	0.5495
481	2022-04-02	14430	Northwest	SO67603	2	1	8.99	0.2248
485	2022-04-02	13386	Northwest	SO67604	1	1	21.98	0.5495
490	2022-04-02	13386	Northwest	SO67604	2	1	53.99	1.3498
225	2022-04-02	13386	Northwest	SO67604	3	1	8.99	0.2248
485	2022-04-02	15279	Southwest	SO67606	1	1	21.98	0.5495
217	2022-04-02	15279	Southwest	SO67606	2	1	34.99	0.8748
537	2022-04-02	11982	Southwest	SO67616	1	1	35	0.875
480	2022-04-02	11982	Southwest	SO67616	2	1	2.29	0.0573
590	2022-04-02	15191	Southwest	SO67618	1	1	769.49	19.2373
361	2022-04-02	12923	Southwest	SO67619	1	1	2294.99	57.3748
478	2022-04-02	12923	Southwest	SO67619	2	1	9.99	0.2498
563	2022-04-02	27537	Southwest	SO67632	1	1	2384.07	59.6018
479	2022-04-02	27537	Southwest	SO67632	2	1	8.99	0.2248
477	2022-04-02	27537	Southwest	SO67632	3	1	4.99	0.1248
575	2022-04-02	27250	Northwest	SO67633	1	1	2384.07	59.6018
541	2022-04-02	27250	Northwest	SO67633	2	1	28.99	0.7248
530	2022-04-02	27250	Northwest	SO67633	3	1	4.99	0.1248
471	2022-04-02	27250	Northwest	SO67633	4	1	63.5	1.5875
217	2022-04-02	27250	Northwest	SO67633	5	1	34.99	0.8748
578	2022-04-02	23794	Southwest	SO67634	1	1	1214.85	30.3713
217	2022-04-02	23794	Southwest	SO67634	2	1	34.99	0.8748
386	2022-04-02	21396	Northwest	SO67635	1	1	1120.49	28.0123
234	2022-04-02	21396	Northwest	SO67635	2	1	49.99	1.2498
581	2022-04-02	18439	Northwest	SO67636	1	1	1700.99	42.5248
580	2022-04-02	18501	Northwest	SO67637	1	1	1700.99	42.5248
228	2022-04-02	18501	Northwest	SO67637	2	1	49.99	1.2498
488	2022-04-03	11806	Southwest	SO67650	1	1	53.99	1.3498
529	2022-04-03	27395	Northwest	SO67657	1	1	3.99	0.0998
538	2022-04-03	27395	Northwest	SO67657	2	1	21.49	0.5373
231	2022-04-03	27395	Northwest	SO67657	3	1	49.99	1.2498
530	2022-04-03	27012	Northwest	SO67658	1	1	4.99	0.1248
541	2022-04-03	27012	Northwest	SO67658	2	1	28.99	0.7248
480	2022-04-03	27012	Northwest	SO67658	3	1	2.29	0.0573
529	2022-04-03	24510	Northwest	SO67659	1	1	3.99	0.0998
540	2022-04-03	24510	Northwest	SO67659	2	1	32.6	0.815
465	2022-04-03	24510	Northwest	SO67659	3	1	24.49	0.6123
540	2022-04-03	23876	Southwest	SO67660	1	1	32.6	0.815
529	2022-04-03	23876	Southwest	SO67660	2	1	3.99	0.0998
536	2022-04-03	24222	Northwest	SO67663	1	1	29.99	0.7498
528	2022-04-03	24222	Northwest	SO67663	2	1	4.99	0.1248
480	2022-04-03	24222	Northwest	SO67663	3	1	2.29	0.0573
478	2022-04-03	23327	Southwest	SO67666	1	1	9.99	0.2498
477	2022-04-03	23327	Southwest	SO67666	2	1	4.99	0.1248
231	2022-04-03	23327	Southwest	SO67666	3	1	49.99	1.2498
225	2022-04-03	23327	Southwest	SO67666	4	1	8.99	0.2248
475	2022-04-03	19846	Northwest	SO67667	1	1	69.99	1.7498
474	2022-04-03	18588	Northwest	SO67669	1	1	69.99	1.7498
228	2022-04-03	18588	Northwest	SO67669	2	1	49.99	1.2498
537	2022-04-03	11236	Northwest	SO67680	1	1	35	0.875
528	2022-04-03	11236	Northwest	SO67680	2	1	4.99	0.1248
222	2022-04-03	11236	Northwest	SO67680	3	1	34.99	0.8748
537	2022-04-03	12982	Southwest	SO67682	1	1	35	0.875
528	2022-04-03	12982	Southwest	SO67682	2	1	4.99	0.1248
481	2022-04-03	12982	Southwest	SO67682	3	1	8.99	0.2248
353	2022-04-03	12023	Southwest	SO67683	1	1	2319.99	57.9998
537	2022-04-03	12023	Southwest	SO67683	2	1	35	0.875
572	2022-04-03	29274	Southwest	SO67690	1	1	742.35	18.5588
486	2022-04-03	29274	Southwest	SO67690	2	1	159	3.975
562	2022-04-03	24801	Northwest	SO67691	1	1	2384.07	59.6018
217	2022-04-03	24801	Northwest	SO67691	2	1	34.99	0.8748
576	2022-04-03	24796	Southwest	SO67692	1	1	2384.07	59.6018
477	2022-04-03	24796	Southwest	SO67692	2	1	4.99	0.1248
479	2022-04-03	24796	Southwest	SO67692	3	1	8.99	0.2248
578	2022-04-03	25993	Northwest	SO67693	1	1	1214.85	30.3713
530	2022-04-03	25993	Northwest	SO67693	2	1	4.99	0.1248
467	2022-04-03	25993	Northwest	SO67693	3	1	24.49	0.6123
541	2022-04-03	25993	Northwest	SO67693	4	1	28.99	0.7248
490	2022-04-04	11706	Southwest	SO67705	1	1	53.99	1.3498
489	2022-04-04	11697	Southwest	SO67706	1	1	53.99	1.3498
225	2022-04-04	11697	Southwest	SO67706	2	1	8.99	0.2248
535	2022-04-04	26046	Southwest	SO67707	1	1	24.99	0.6248
528	2022-04-04	26046	Southwest	SO67707	2	1	4.99	0.1248
471	2022-04-04	26046	Southwest	SO67707	3	1	63.5	1.5875
535	2022-04-04	26501	Southwest	SO67708	1	1	24.99	0.6248
465	2022-04-04	26501	Southwest	SO67708	2	1	24.49	0.6123
535	2022-04-04	26246	Southwest	SO67709	1	1	24.99	0.6248
480	2022-04-04	26246	Southwest	SO67709	2	1	2.29	0.0573
478	2022-04-04	20692	Southwest	SO67714	1	1	9.99	0.2498
477	2022-04-04	20692	Southwest	SO67714	2	1	4.99	0.1248
217	2022-04-04	20692	Southwest	SO67714	3	1	34.99	0.8748
478	2022-04-04	20633	Northwest	SO67715	1	1	9.99	0.2498
477	2022-04-04	20633	Northwest	SO67715	2	1	4.99	0.1248
489	2022-04-04	20633	Northwest	SO67715	3	1	53.99	1.3498
478	2022-04-04	20443	Southwest	SO67716	1	1	9.99	0.2498
477	2022-04-04	20443	Southwest	SO67716	2	1	4.99	0.1248
463	2022-04-04	20443	Southwest	SO67716	3	1	24.49	0.6123
478	2022-04-04	21247	Northwest	SO67717	1	1	9.99	0.2498
477	2022-04-04	21247	Northwest	SO67717	2	1	4.99	0.1248
475	2022-04-04	20020	Southwest	SO67718	1	1	69.99	1.7498
225	2022-04-04	20020	Southwest	SO67718	2	1	8.99	0.2248
475	2022-04-04	20119	Northwest	SO67719	1	1	69.99	1.7498
477	2022-04-04	17406	Northwest	SO67720	1	1	4.99	0.1248
480	2022-04-04	17406	Northwest	SO67720	2	1	2.29	0.0573
528	2022-04-04	15292	Northwest	SO67722	1	1	4.99	0.1248
478	2022-04-04	15292	Northwest	SO67722	2	1	9.99	0.2498
477	2022-04-04	15292	Northwest	SO67722	3	1	4.99	0.1248
222	2022-04-04	15292	Northwest	SO67722	4	1	34.99	0.8748
485	2022-04-04	13921	Southwest	SO67723	1	1	21.98	0.5495
214	2022-04-04	13921	Southwest	SO67723	2	1	34.99	0.8748
590	2022-04-04	14894	Northwest	SO67732	1	1	769.49	19.2373
222	2022-04-04	14894	Northwest	SO67732	2	1	34.99	0.8748
355	2022-04-04	16869	Southwest	SO67734	1	1	2319.99	57.9998
485	2022-04-04	16869	Southwest	SO67734	2	1	21.98	0.5495
217	2022-04-04	16869	Southwest	SO67734	3	1	34.99	0.8748
359	2022-04-04	13088	Northwest	SO67735	1	1	2294.99	57.3748
485	2022-04-04	13088	Northwest	SO67735	2	1	21.98	0.5495
357	2022-04-04	16850	Northwest	SO67736	1	1	2319.99	57.9998
217	2022-04-04	16850	Northwest	SO67736	2	1	34.99	0.8748
361	2022-04-04	16854	Southwest	SO67737	1	1	2294.99	57.3748
528	2022-04-04	16854	Southwest	SO67737	2	1	4.99	0.1248
537	2022-04-04	16854	Southwest	SO67737	3	1	35	0.875
484	2022-04-04	16854	Southwest	SO67737	4	1	7.95	0.1988
363	2022-04-04	16867	Southwest	SO67738	1	1	2294.99	57.3748
485	2022-04-04	16867	Southwest	SO67738	2	1	21.98	0.5495
478	2022-04-04	16867	Southwest	SO67738	3	1	9.99	0.2498
477	2022-04-04	16867	Southwest	SO67738	4	1	4.99	0.1248
234	2022-04-04	16867	Southwest	SO67738	5	1	49.99	1.2498
357	2022-04-04	12949	Northwest	SO67739	1	1	2319.99	57.9998
485	2022-04-04	12949	Northwest	SO67739	2	1	21.98	0.5495
222	2022-04-04	12949	Northwest	SO67739	3	1	34.99	0.8748
357	2022-04-04	16145	Northwest	SO67740	1	1	2319.99	57.9998
480	2022-04-04	16145	Northwest	SO67740	2	1	2.29	0.0573
574	2022-04-04	27106	Southwest	SO67749	1	1	2384.07	59.6018
573	2022-04-04	27296	Southwest	SO67750	1	1	2384.07	59.6018
225	2022-04-04	27296	Southwest	SO67750	2	1	8.99	0.2248
490	2022-04-04	27296	Southwest	SO67750	3	1	53.99	1.3498
574	2022-04-04	27294	Southwest	SO67751	1	1	2384.07	59.6018
214	2022-04-04	27294	Southwest	SO67751	2	1	34.99	0.8748
231	2022-04-04	27294	Southwest	SO67751	3	1	49.99	1.2498
578	2022-04-04	25977	Southwest	SO67752	1	1	1214.85	30.3713
217	2022-04-04	25977	Southwest	SO67752	2	1	34.99	0.8748
560	2022-04-04	25986	Northwest	SO67753	1	1	1214.85	30.3713
222	2022-04-04	25986	Northwest	SO67753	2	1	34.99	0.8748
605	2022-04-04	23815	Southwest	SO67754	1	1	539.99	13.4998
529	2022-04-04	23815	Southwest	SO67754	2	1	3.99	0.0998
538	2022-04-04	23815	Southwest	SO67754	3	1	21.49	0.5373
486	2022-04-04	23815	Southwest	SO67754	4	1	159	3.975
604	2022-04-04	23454	Southwest	SO67755	1	1	539.99	13.4998
538	2022-04-04	23454	Southwest	SO67755	2	1	21.49	0.5373
529	2022-04-04	23454	Southwest	SO67755	3	1	3.99	0.0998
480	2022-04-04	23454	Southwest	SO67755	4	1	2.29	0.0573
584	2022-04-04	23723	Southwest	SO67756	1	1	539.99	13.4998
479	2022-04-04	23723	Southwest	SO67756	2	1	8.99	0.2248
477	2022-04-04	23723	Southwest	SO67756	3	1	4.99	0.1248
228	2022-04-04	23723	Southwest	SO67756	4	1	49.99	1.2498
467	2022-04-04	23723	Southwest	SO67756	5	1	24.49	0.6123
581	2022-04-04	18502	Southwest	SO67759	1	1	1700.99	42.5248
217	2022-04-04	18502	Southwest	SO67759	2	1	34.99	0.8748
463	2022-04-04	18502	Southwest	SO67759	3	1	24.49	0.6123
225	2022-04-04	18228	Southwest	SO67760	1	1	8.99	0.2248
582	2022-04-04	18228	Southwest	SO67760	2	1	1700.99	42.5248
529	2022-04-05	29269	Northwest	SO67783	1	1	3.99	0.0998
231	2022-04-05	11844	Southwest	SO67784	1	1	49.99	1.2498
539	2022-04-05	28974	Southwest	SO67785	1	1	24.99	0.6248
535	2022-04-05	26494	Southwest	SO67786	1	1	24.99	0.6248
480	2022-04-05	26494	Southwest	SO67786	2	1	2.29	0.0573
541	2022-04-05	26255	Northwest	SO67787	1	1	28.99	0.7248
530	2022-04-05	26255	Northwest	SO67787	2	1	4.99	0.1248
480	2022-04-05	26255	Northwest	SO67787	3	1	2.29	0.0573
538	2022-04-05	27422	Northwest	SO67788	1	1	21.49	0.5373
529	2022-04-05	27422	Northwest	SO67788	2	1	3.99	0.0998
214	2022-04-05	27422	Northwest	SO67788	3	1	34.99	0.8748
540	2022-04-05	24448	Northwest	SO67789	1	1	32.6	0.815
529	2022-04-05	24448	Northwest	SO67789	2	1	3.99	0.0998
222	2022-04-05	24448	Northwest	SO67789	3	1	34.99	0.8748
535	2022-04-05	26284	Northwest	SO67790	1	1	24.99	0.6248
480	2022-04-05	26284	Northwest	SO67790	2	1	2.29	0.0573
478	2022-04-05	21760	Southwest	SO67792	1	1	9.99	0.2498
477	2022-04-05	21760	Southwest	SO67792	2	1	4.99	0.1248
217	2022-04-05	21760	Southwest	SO67792	3	1	34.99	0.8748
477	2022-04-05	20774	Southwest	SO67794	1	1	4.99	0.1248
478	2022-04-05	20774	Southwest	SO67794	2	1	9.99	0.2498
484	2022-04-05	20774	Southwest	SO67794	3	1	7.95	0.1988
225	2022-04-05	18913	Southwest	SO67795	1	1	8.99	0.2248
476	2022-04-05	18913	Southwest	SO67795	2	1	69.99	1.7498
474	2022-04-05	20742	Northwest	SO67796	1	1	69.99	1.7498
228	2022-04-05	20742	Northwest	SO67796	2	1	49.99	1.2498
225	2022-04-05	20742	Northwest	SO67796	3	1	8.99	0.2248
528	2022-04-05	15573	Northwest	SO67797	1	1	4.99	0.1248
528	2022-04-05	15563	Northwest	SO67798	1	1	4.99	0.1248
